,"Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual"
"2015-05-01",199.149658,73.254944,45.452171,76.459068,14.442154,69.664841,53.166168,48.467056,,41.097252,56.931511,40.438671,"0.011 ","0.014 ","0.009 ","0.002 ","0.009 ","0.014 ","0.013 ","0.016 ","#DIV/0!","0.012 ","0.007 ","0.006 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-04",199.716721,73.408485,45.517349,76.265327,14.584558,70.105759,53.251114,48.33466,,41.135403,57.256947,40.738754,"0.003 ","0.002 ","0.001 ",(0.003),"0.010 ","0.006 ","0.002 ",(0.003),"#DIV/0!","0.001 ","0.006 ","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-05",197.429581,72.640915,45.154175,75.324226,14.454022,69.22393,52.533802,47.786152,,40.496525,56.309368,39.829407,(0.011),(0.010),(0.008),(0.012),(0.009),(0.013),(0.013),(0.011),"#DIV/0!",(0.016),(0.017),(0.022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-06",196.616806,72.343475,45.293865,75.028984,14.382819,68.955544,52.505493,47.795612,,40.153263,55.744644,39.611164,(0.004),(0.004),"0.003 ",(0.004),(0.005),(0.004),(0.001),"0.000 ","#DIV/0!",(0.008),(0.010),(0.005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-07",197.40123,72.717674,45.405598,74.217056,14.483687,69.281441,52.779198,48.003666,,40.448853,55.840366,39.75666,"0.004 ","0.005 ","0.002 ",(0.011),"0.007 ","0.005 ","0.005 ","0.004 ","#DIV/0!","0.007 ","0.002 ","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-08",200.000259,73.49482,45.787399,75.434959,14.69136,70.402901,53.402122,48.769684,,41.030506,56.414646,40.038551,"0.013 ","0.011 ","0.008 ","0.016 ","0.014 ","0.016 ","0.012 ","0.016 ","#DIV/0!","0.014 ","0.010 ","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-11",199.045731,73.16861,45.601162,74.014084,14.637959,70.441238,53.354939,48.542717,,40.820732,56.529514,39.765747,(0.005),(0.004),(0.004),(0.019),(0.004),"0.001 ",(0.001),(0.005),"#DIV/0!",(0.005),"0.002 ",(0.007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-12",198.450287,73.034294,45.498726,74.355446,14.584558,69.99073,53.298302,48.03204,,40.601421,56.586937,39.720284,(0.003),(0.002),(0.002),"0.005 ",(0.004),(0.006),(0.001),(0.011),"#DIV/0!",(0.005),"0.001 ",(0.001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-13",198.488098,72.573753,45.480103,74.161697,14.590493,70.067413,53.411572,47.9753,,40.773056,56.357227,39.329262,"0.000 ",(0.006),(0.000),(0.003),"0.000 ","0.001 ","0.002 ",(0.001),"#DIV/0!","0.004 ",(0.004),(0.010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-14",200.557831,72.899963,46.178501,74.134018,14.721032,71.03553,53.949551,48.476509,,41.430996,56.778374,39.783936,"0.010 ","0.004 ","0.015 ",(0.000),"0.009 ","0.014 ","0.010 ","0.010 ","#DIV/0!","0.016 ","0.007 ","0.012 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-15",200.775223,73.485229,46.327503,74.42926,14.655762,71.179306,53.902359,48.71294,,41.297501,56.988953,40.302261,"0.001 ","0.008 ","0.003 ","0.004 ",(0.004),"0.002 ",(0.001),"0.005 ","#DIV/0!",(0.003),"0.004 ","0.013 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-18",201.398972,73.763458,46.178501,74.493851,14.738831,71.601051,54.006184,48.49543,,41.497738,57.400528,40.456856,"0.003 ","0.004 ",(0.003),"0.001 ","0.006 ","0.006 ","0.002 ",(0.004),"#DIV/0!","0.005 ","0.007 ","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-19",201.332825,73.744293,46.057449,73.432816,14.8219,71.936539,53.855167,48.259007,,41.39286,57.036797,40.547779,(0.000),(0.000),(0.003),(0.014),"0.006 ","0.005 ",(0.003),(0.005),"#DIV/0!",(0.003),(0.006),"0.002 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-20",201.191071,73.657921,45.955013,73.57122,14.780365,72.032387,53.65696,48.230633,,41.421455,56.99852,40.611446,(0.001),(0.001),(0.002),"0.002 ",(0.003),"0.001 ",(0.004),(0.001),"#DIV/0!","0.001 ",(0.001),"0.002 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-21",201.777023,73.945778,46.057449,74.263199,14.744764,72.041969,53.949551,48.40086,,41.602627,57.094234,40.593258,"0.003 ","0.004 ","0.002 ","0.009 ",(0.002),"0.000 ","0.005 ","0.004 ","#DIV/0!","0.004 ","0.002 ",(0.000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-22",201.295013,73.821045,45.861893,73.995628,14.750698,71.869438,53.704151,48.344116,,41.57402,57.075092,40.529602,(0.002),(0.002),(0.004),(0.004),"0.000 ",(0.002),(0.005),(0.001),"#DIV/0!",(0.001),(0.000),(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-26",199.130768,73.293327,45.498726,72.823875,14.584558,71.140953,53.118969,47.738873,,40.973297,56.558231,40.274982,(0.011),(0.007),(0.008),(0.016),(0.011),(0.010),(0.011),(0.013),"#DIV/0!",(0.014),(0.009),(0.006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-27",201.02095,73.840233,45.787399,72.694702,14.744764,71.965294,53.458755,48.050945,,41.745655,57.075092,40.438671,"0.009 ","0.007 ","0.006 ",(0.002),"0.011 ","0.012 ","0.006 ","0.007 ","#DIV/0!","0.019 ","0.009 ","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-28",200.794113,73.7155,45.722214,72.408691,14.726963,72.013222,53.203922,48.173897,,41.65984,57.333527,40.529602,(0.001),(0.002),(0.001),(0.004),(0.001),"0.001 ",(0.005),"0.003 ","#DIV/0!",(0.002),"0.005 ","0.002 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-05-29",199.5466,73.206978,45.43354,72.325645,14.596427,71.831093,52.675373,47.861809,,41.354706,57.333527,40.46595,(0.006),(0.007),(0.006),(0.001),(0.009),(0.003),(0.010),(0.006),"#DIV/0!",(0.007),"0.000 ",(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-01",199.953018,73.41806,45.43354,72.141113,14.608294,72.118637,52.911335,47.88073,,41.469139,57.113373,40.520504,"0.002 ","0.003 ","0.000 ",(0.003),"0.001 ","0.004 ","0.004 ","0.000 ","#DIV/0!","0.003 ",(0.004),"0.001 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-02",199.754532,73.581184,45.312485,72.639351,14.632027,71.648987,53.015152,48.03204,,41.383316,57.34309,39.983994,(0.001),"0.002 ",(0.003),"0.007 ","0.002 ",(0.007),"0.002 ","0.003 ","#DIV/0!",(0.002),"0.004 ",(0.013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-03",200.283768,74.156853,45.284554,72.141113,14.756632,71.783165,53.279427,48.079323,,41.469139,57.859962,39.392918,"0.003 ","0.008 ",(0.001),(0.007),"0.009 ","0.002 ","0.005 ","0.001 ","#DIV/0!","0.002 ","0.009 ",(0.015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-04",198.592087,73.629135,44.958622,71.163124,14.626093,71.284737,52.684811,47.511906,,41.087715,57.237808,39.338356,(0.008),(0.007),(0.007),(0.014),(0.009),(0.007),(0.011),(0.012),"#DIV/0!",(0.009),(0.011),(0.001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-05",198.251816,73.41806,44.316093,71.661346,14.709164,71.255989,52.722565,47.294388,,40.954227,57.448383,38.847313,(0.002),(0.003),(0.014),"0.007 ","0.006 ",(0.000),"0.001 ",(0.005),"#DIV/0!",(0.003),"0.004 ",(0.012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-08",196.975952,72.899963,44.297466,71.255394,14.620162,70.901337,52.335598,47.124165,,40.496525,57.094234,38.619968,(0.006),(0.007),(0.000),(0.006),(0.006),(0.005),(0.007),(0.004),"#DIV/0!",(0.011),(0.006),(0.006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-09",197.004349,72.823212,44.51165,71.246155,14.655762,70.882156,52.326153,47.152542,,40.401173,56.969803,38.529037,"0.000 ",(0.001),"0.005 ",(0.000),"0.002 ",(0.000),(0.000),"0.001 ","#DIV/0!",(0.002),(0.002),(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-10",199.376511,73.571587,44.949314,72.095001,14.863434,71.75441,52.845264,47.644299,,41.030506,57.754665,38.719997,"0.012 ","0.010 ","0.010 ","0.012 ","0.014 ","0.012 ","0.010 ","0.010 ","#DIV/0!","0.016 ","0.014 ","0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-11",200.02858,73.821045,44.930691,71.799736,14.92277,72.243256,53.147293,47.776699,,41.04958,57.678097,39.029175,"0.003 ","0.003 ",(0.000),(0.004),"0.004 ","0.007 ","0.006 ","0.003 ","#DIV/0!","0.000 ",(0.001),"0.008 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-12",198.40303,73.485229,44.753761,71.015511,14.857499,71.351822,52.835827,47.474079,,40.687237,57.716381,38.683624,(0.008),(0.005),(0.004),(0.011),(0.004),(0.012),(0.006),(0.006),"#DIV/0!",(0.009),"0.001 ",(0.009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-15",197.618607,73.139832,44.427841,70.821747,14.792231,71.438118,52.39222,47.180908,,40.43932,57.524952,38.619968,(0.004),(0.005),(0.007),(0.003),(0.004),"0.001 ",(0.008),(0.006),"#DIV/0!",(0.006),(0.003),(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-16",198.705475,73.581184,44.912071,71.384552,14.8753,71.783165,52.439419,47.426796,,40.70631,57.840813,38.801842,"0.005 ","0.006 ","0.011 ","0.008 ","0.006 ","0.005 ","0.001 ","0.005 ","#DIV/0!","0.007 ","0.005 ","0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-17",199.026794,73.888214,45.154175,71.209259,14.857499,71.859856,52.580986,47.625389,,40.72538,57.955666,39.129204,"0.002 ","0.004 ","0.005 ",(0.002),(0.001),"0.001 ","0.003 ","0.004 ","#DIV/0!","0.000 ","0.002 ","0.008 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-18",201.030396,74.809303,45.629097,71.163124,14.993971,72.875877,53.109535,48.022579,,41.087715,58.424675,39.64753,"0.010 ","0.012 ","0.011 ",(0.001),"0.009 ","0.014 ","0.010 ","0.008 ","#DIV/0!","0.009 ","0.008 ","0.013 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-19",200.204163,74.546516,45.593487,70.493492,14.743673,72.819122,52.87051,47.729031,,40.745781,57.963661,39.264881,(0.004),(0.004),(0.001),(0.009),(0.017),(0.001),(0.005),(0.006),"#DIV/0!",(0.008),(0.008),(0.010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-22",201.229828,74.960403,45.771519,71.385109,14.970132,73.376968,53.164547,47.881031,,41.08102,58.011677,39.209827,"0.005 ","0.006 ","0.004 ","0.013 ","0.015 ","0.008 ","0.006 ","0.003 ","#DIV/0!","0.008 ","0.001 ",(0.001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-23",201.38179,75.258789,45.574753,71.607994,14.999931,73.530884,53.041245,47.748024,,41.109756,58.002075,38.677616,"0.001 ","0.004 ",(0.004),"0.003 ","0.002 ","0.002 ",(0.002),(0.003),"#DIV/0!","0.001 ",(0.000),(0.014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-24",199.919266,74.729401,45.368614,71.152916,14.874782,72.790276,52.548012,47.140007,,40.918182,57.445011,38.374802,(0.007),(0.007),(0.005),(0.006),(0.008),(0.010),(0.009),(0.013),"#DIV/0!",(0.005),(0.010),(0.008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-25",199.273453,74.681282,45.284286,70.437767,14.785392,73.194229,52.140152,47.102009,,40.822411,57.224102,38.117863,(0.003),(0.001),(0.002),(0.010),(0.006),"0.006 ",(0.008),(0.001),"#DIV/0!",(0.002),(0.004),(0.007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-26",199.339935,74.979645,45.377987,70.604935,14.833066,73.088432,52.253971,46.921501,,40.477592,56.455738,38.347271,"0.000 ","0.004 ","0.002 ","0.002 ","0.003 ",(0.001),"0.002 ",(0.004),"#DIV/0!",(0.008),(0.013),"0.006 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-29",195.132828,73.266388,44.675243,69.304657,14.4755,71.318687,51.25803,45.828987,,39.615543,55.235954,38.145397,(0.021),(0.023),(0.015),(0.018),(0.024),(0.024),(0.019),(0.023),"#DIV/0!",(0.021),(0.022),(0.005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-06-30",195.531693,73.612885,44.600281,69.806206,14.529134,71.5784,51.305447,45.971485,,39.653858,55.255165,38.044456,"0.002 ","0.005 ",(0.002),"0.007 ","0.004 ","0.004 ","0.001 ","0.003 ","#DIV/0!","0.001 ","0.000 ",(0.003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-01",197.127182,74.450272,45.171852,68.914581,14.749636,72.318993,51.533104,46.218491,,39.92205,55.456867,38.273857,"0.008 ","0.011 ","0.013 ",(0.013),"0.015 ","0.010 ","0.004 ","0.005 ","#DIV/0!","0.007 ","0.004 ","0.006 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-02",196.889771,74.305885,45.134369,69.165337,14.684081,72.011215,51.43824,46.085491,,39.979519,54.976639,38.751022,(0.001),(0.002),(0.001),"0.004 ",(0.004),(0.004),(0.002),(0.003),"#DIV/0!","0.001 ",(0.009),"0.012 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-06",196.272461,74.161522,45.096889,68.301582,14.624487,71.953499,51.239059,45.705479,,39.816689,54.304317,38.907021,(0.003),(0.002),(0.001),(0.012),(0.004),(0.001),(0.004),(0.008),"#DIV/0!",(0.004),(0.012),"0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-07",197.545029,74.806396,46.024502,68.933151,14.654284,72.261284,51.656399,45.553482,,39.874165,54.294708,39.870514,"0.006 ","0.009 ","0.021 ","0.009 ","0.002 ","0.004 ","0.008 ",(0.003),"#DIV/0!","0.001 ",(0.000),"0.025 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-08",194.240128,73.381874,45.509163,67.540009,14.398027,71.058998,50.726849,44.555958,,39.222839,53.545547,39.659462,(0.017),(0.019),(0.011),(0.020),(0.017),(0.017),(0.018),(0.022),"#DIV/0!",(0.016),(0.014),(0.005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-09",194.496536,73.661011,45.546642,67.902222,14.511256,71.443726,50.869133,44.679459,,39.069592,53.430294,39.219009,"0.001 ","0.004 ","0.001 ","0.005 ","0.008 ","0.005 ","0.003 ","0.003 ","#DIV/0!",(0.004),(0.002),(0.011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-10",197.041687,74.758263,46.080719,68.227287,14.684081,72.405548,51.381336,45.315975,,39.692169,54.141033,39.430061,"0.013 ","0.015 ","0.012 ","0.005 ","0.012 ","0.013 ","0.010 ","0.014 ","#DIV/0!","0.016 ","0.013 ","0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-13",199.206985,75.836296,46.51173,68.710251,14.862862,72.982628,51.931473,45.809982,,40.295601,54.669289,39.44841,"0.011 ","0.014 ","0.009 ","0.007 ","0.012 ","0.008 ","0.011 ","0.011 ","#DIV/0!","0.015 ","0.010 ","0.000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-14",200.118683,75.932549,46.586685,69.230354,14.898621,73.752106,52.092716,46.06649,,40.448853,55.226345,39.393353,"0.005 ","0.001 ","0.002 ","0.008 ","0.002 ","0.011 ","0.003 ","0.006 ","#DIV/0!","0.004 ","0.010 ",(0.001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-15",200.033249,75.855545,46.464886,68.013687,15.023767,73.848274,51.874565,45.705479,,40.458431,54.870979,39.58606,(0.000),(0.001),(0.003),(0.018),"0.008 ","0.001 ",(0.004),(0.008),"#DIV/0!","0.000 ",(0.006),"0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-16",201.590744,76.317558,46.942741,68.106544,15.172754,74.194519,52.111691,45.59148,,40.975662,55.466465,40.173328,"0.008 ","0.006 ","0.010 ","0.001 ","0.010 ","0.005 ","0.005 ",(0.002),"#DIV/0!","0.013 ","0.011 ","0.015 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-17",201.78067,76.182793,46.914627,67.279953,15.131038,74.031021,52.092716,45.277969,,41.607815,55.197544,39.778751,"0.001 ",(0.002),(0.001),(0.012),(0.003),(0.002),(0.000),(0.007),"#DIV/0!","0.015 ",(0.005),(0.010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-20",201.923126,76.221306,46.998959,66.388336,15.148919,74.271461,52.102211,44.897961,,41.82811,54.82296,39.576885,"0.001 ","0.001 ","0.002 ",(0.013),"0.001 ","0.003 ","0.000 ",(0.008),"#DIV/0!","0.005 ",(0.007),(0.005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-21",201.106354,75.990295,46.886528,66.416199,15.131038,73.944458,51.571037,44.622459,,41.55035,54.602055,39.219009,(0.004),(0.003),(0.002),"0.000 ",(0.001),(0.004),(0.010),(0.006),"#DIV/0!",(0.007),(0.004),(0.009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-22",200.660034,76.346405,46.989594,65.877502,15.244269,74.079109,51.295971,44.422951,,40.879875,54.169857,39.393353,(0.002),"0.005 ","0.002 ",(0.008),"0.007 ","0.002 ",(0.005),(0.004),"#DIV/0!",(0.016),(0.008),"0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-23",199.567871,75.894035,46.811569,65.8218,15.113161,73.829033,50.840675,43.786438,,40.793667,54.486797,38.806076,(0.005),(0.006),(0.004),(0.001),(0.009),(0.003),(0.009),(0.014),"#DIV/0!",(0.002),"0.006 ",(0.015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-24",197.478577,75.894035,46.54921,64.57724,14.970132,71.991959,50.17672,42.826923,,40.573372,54.054592,38.842785,(0.010),"0.000 ",(0.006),(0.019),(0.009),(0.025),(0.013),(0.022),"#DIV/0!",(0.005),(0.008),"0.001 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-27",196.338959,75.326157,46.521103,63.629894,14.862862,71.924644,49.930096,42.351902,,40.2094,53.334251,39.338299,(0.006),(0.007),(0.001),(0.015),(0.007),(0.001),(0.005),(0.011),"#DIV/0!",(0.009),(0.013),"0.013 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-28",198.779648,75.913284,47.045807,65.450294,14.92246,73.223091,50.897587,43.235428,,40.573372,53.804874,39.521824,"0.012 ","0.008 ","0.011 ","0.029 ","0.004 ","0.018 ","0.019 ","0.021 ","#DIV/0!","0.009 ","0.009 ","0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-29",200.166168,76.692917,47.205097,66.341896,15.071446,73.348122,51.523609,43.548935,,40.84156,54.160244,39.668636,"0.007 ","0.010 ","0.003 ","0.014 ","0.010 ","0.002 ","0.012 ","0.007 ","#DIV/0!","0.007 ","0.007 ","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-30",200.213669,76.972054,47.045807,65.877502,15.071446,73.24234,51.476185,43.757942,,40.918182,55.149513,39.962276,"0.000 ","0.004 ",(0.003),(0.007),"0.000 ",(0.001),(0.001),"0.005 ","#DIV/0!","0.002 ","0.018 ","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-07-31",199.862274,77.212677,47.139507,64.43792,15.023767,73.66552,51.428757,43.653435,,40.784096,55.802624,40.366035,(0.002),"0.003 ","0.002 ",(0.022),(0.003),"0.006 ",(0.001),(0.002),"#DIV/0!",(0.003),"0.012 ","0.010 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-08-03",199.178513,76.952797,47.205097,63.081917,15.005891,73.627052,51.201115,43.311428,,40.563789,55.197544,40.577084,(0.003),(0.003),"0.001 ",(0.021),(0.001),(0.001),(0.004),(0.008),"#DIV/0!",(0.005),(0.011),"0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
